t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS
48.297872,681,&,0.000000,0.164027,1.052435,1.053809,-0.026558,0.000000000000e+00,1.415533641962e-09,7.022,0.008227,0.000003,1.000000,-0.000033
48.368794,682,&,0.000000,0.164130,1.052499,1.053877,-0.026591,0.000000000000e+00,1.094035948519e-09,7.050,0.009593,0.000003,1.000000,-0.000033
48.439716,683,&,0.000000,0.164233,1.052563,1.053945,-0.026624,0.000000000000e+00,8.256547683225e-10,7.022,0.008216,0.000003,1.000000,-0.000033
48.510638,684,&,0.000000,0.164336,1.052628,1.054013,-0.026657,0.000000000000e+00,6.025653033735e-10,7.050,0.009598,0.000003,1.000000,-0.000033
48.581560,685,&,0.000000,0.164439,1.052692,1.054081,-0.026690,0.000000000000e+00,4.179971130013e-10,7.022,0.008203,0.000004,1.000000,-0.000033
48.652482,686,&,0.000000,0.164543,1.052757,1.054149,-0.026723,0.000000000000e+00,2.663312350748e-10,7.050,0.009604,0.000004,1.000000,-0.000033
48.723404,687,&,0.000000,0.164646,1.052822,1.054217,-0.026757,0.000000000000e+00,1.430998391131e-10,7.022,0.008190,0.000004,1.000000,-0.000033
48.794326,688,&,0.000000,0.164750,1.052886,1.054285,-0.026790,0.000000000000e+00,1.000000000000e-10,7.050,0.009609,0.000004,1.000000,-0.000033
48.865248,689,&,0.000000,0.164853,1.052951,1.054353,-0.026823,0.000000000000e+00,1.000000000000e-10,7.022,0.008175,0.000004,1.000000,-0.000033
48.936170,690,&,0.000000,0.164957,1.053016,1.054422,-0.026856,0.000000000000e+00,1.000000000000e-10,7.050,0.009615,0.000004,1.000000,-0.000033
49.007092,691,&,0.000000,0.165061,1.053081,1.054490,-0.026890,0.000000000000e+00,1.000000000000e-10,7.022,0.008159,0.000004,1.000000,-0.000033
49.078014,692,&,0.000000,0.165164,1.053146,1.054558,-0.026923,0.000000000000e+00,1.000000000000e-10,7.050,0.009620,0.000004,1.000000,-0.000033
49.148936,693,&,0.000000,0.165268,1.053211,1.054627,-0.026957,0.000000000000e+00,1.000000000000e-10,7.022,0.008142,0.000004,1.000000,-0.000033
49.219858,694,&,0.000000,0.165372,1.053277,1.054696,-0.026990,0.000000000000e+00,1.000000000000e-10,7.050,0.009626,0.000004,1.000000,-0.000033
49.290780,695,&,0.000000,0.165476,1.053342,1.054765,-0.027023,0.000000000000e+00,1.000000000000e-10,7.022,0.008123,0.000004,1.000000,-0.000034
49.361702,696,&,0.000000,0.165580,1.053407,1.054833,-0.027057,0.000000000000e+00,1.000000000000e-10,7.050,0.009631,0.000004,1.000000,-0.000034
49.432624,697,&,0.000000,0.165684,1.053473,1.054902,-0.027091,0.000000000000e+00,1.000000000000e-10,7.022,0.008104,0.000004,1.000000,-0.000034
49.503546,698,&,0.000000,0.165788,1.053538,1.054971,-0.027124,0.000000000000e+00,1.000000000000e-10,7.050,0.009637,0.000004,1.000000,-0.000034
49.574468,699,&,0.000000,0.165892,1.053604,1.055041,-0.027158,0.000000000000e+00,1.000000000000e-10,7.022,0.008083,0.000004,1.000000,-0.000034
49.645390,700,&,0.000000,0.165997,1.053670,1.055110,-0.027192,0.000000000000e+00,1.000000000000e-10,7.050,0.009642,0.000004,1.000000,-0.000034
49.716312,701,&,0.000000,0.166101,1.053735,1.055179,-0.027225,0.000000000000e+00,1.000000000000e-10,7.022,0.008061,0.000004,1.000000,-0.000034
49.787234,702,&,0.000000,0.166205,1.053801,1.055248,-0.027259,0.000000000000e+00,1.000000000000e-10,7.050,0.009648,0.000004,1.000000,-0.000034
49.858156,703,&,0.000000,0.166310,1.053867,1.055318,-0.027293,0.000000000000e+00,1.000000000000e-10,7.022,0.008037,0.000004,1.000000,-0.000034
49.929078,704,&,0.000000,0.166414,1.053933,1.055387,-0.027327,0.000000000000e+00,1.000000000000e-10,7.050,0.009654,0.000004,1.000000,-0.000034
50.000000,705,&,0.000000,0.166519,1.053999,1.055457,-0.027361,0.000000000000e+00,1.000000000000e-10,7.022,0.008012,0.000004,1.000000,-0.000034
50.070922,706,&,0.000000,0.166624,1.054065,1.055527,-0.027395,0.000000000000e+00,1.000000000000e-10,7.050,0.009659,0.000004,1.000000,-0.000034
50.141844,707,&,0.000000,0.166728,1.054132,1.055597,-0.027429,0.000000000000e+00,1.000000000000e-10,7.022,0.007986,0.000004,1.000000,-0.000034
50.212766,708,&,0.000000,0.166833,1.054198,1.055667,-0.027463,0.000000000000e+00,1.000000000000e-10,7.050,0.009665,0.000004,1.000000,-0.000034
50.283688,709,&,0.000000,0.166938,1.054264,1.055737,-0.027497,0.000000000000e+00,1.000000000000e-10,7.022,0.007959,0.000004,1.000000,-0.000034
50.354610,710,&,0.000000,0.167043,1.054331,1.055807,-0.027531,0.000000000000e+00,1.000000000000e-10,7.050,0.009670,0.000004,1.000000,-0.000034
50.425532,711,&,0.000000,0.167148,1.054397,1.055877,-0.027565,0.000000000000e+00,1.000000000000e-10,7.022,0.007931,0.000004,1.000000,-0.000034
50.496454,712,&,0.000000,0.167253,1.054464,1.055947,-0.027599,0.000000000000e+00,1.000000000000e-10,7.050,0.009676,0.000004,1.000000,-0.000034
50.567376,713,&,0.000000,0.167358,1.054531,1.056017,-0.027634,0.000000000000e+00,1.000000000000e-10,7.022,0.007901,0.000004,1.000000,-0.000034
50.638298,714,&,0.000000,0.167463,1.054597,1.056088,-0.027668,0.000000000000e+00,1.000000000000e-10,7.050,0.009681,0.000004,1.000000,-0.000034
50.709220,715,&,0.000000,0.167569,1.054664,1.056158,-0.027702,0.000000000000e+00,1.000000000000e-10,7.022,0.007871,0.000004,1.000000,-0.000034
50.780142,716,&,0.000000,0.167674,1.054731,1.056229,-0.027737,0.000000000000e+00,1.000000000000e-10,7.050,0.009687,0.000004,1.000000,-0.000034
50.851064,717,&,0.000000,0.167779,1.054798,1.056300,-0.027771,0.000000000000e+00,1.000000000000e-10,7.022,0.007838,0.000004,1.000000,-0.000034
50.921986,718,&,0.000000,0.167885,1.054865,1.056371,-0.027806,0.000000000000e+00,1.000000000000e-10,7.050,0.009693,0.000004,1.000000,-0.000034
50.992908,719,&,0.000000,0.167990,1.054933,1.056441,-0.027840,0.000000000000e+00,1.000000000000e-10,7.022,0.007805,0.000004,1.000000,-0.000035
51.063830,720,^,0.007937,0.191764,1.056219,1.057800,-0.028501,1.376292551839e-18,1.000000000000e-10,7.050,0.033367,0.000015,0.658806,-0.000661
51.134752,721,^,0.017106,0.215392,1.057508,1.059161,-0.029163,2.245542212894e-13,1.000000000000e-10,7.022,0.030871,0.000053,0.912501,-0.000662
51.205674,722,^,0.027488,0.238737,1.058798,1.060526,-0.029827,1.355688859114e-12,1.000000000000e-10,7.050,0.056611,0.000134,0.962850,-0.000663
51.276596,723,^,0.039060,0.261689,1.060089,1.061895,-0.030492,4.524508383288e-12,1.000000000000e-10,7.022,0.053605,0.000271,0.978563,-0.000665
51.347518,724,^,0.051796,0.284160,1.061383,1.063267,-0.031158,1.128079378508e-11,1.000000000000e-10,7.050,0.078981,0.000474,0.985748,-0.000666
51.418440,725,^,0.065669,0.306068,1.062677,1.064642,-0.031825,2.354998637895e-11,1.000000000000e-10,7.022,0.075329,0.000754,0.989709,-0.000667
51.489362,726,^,0.080646,0.327342,1.063974,1.066020,-0.032493,4.358213740627e-11,1.000000000000e-10,7.050,0.100155,0.001118,0.992143,-0.000668
51.560284,727,^,0.096694,0.347916,1.065272,1.067402,-0.033163,7.389541312650e-11,1.000000000000e-10,7.022,0.095730,0.001571,0.993753,-0.000670
51.631206,728,^,0.113775,0.367729,1.066572,1.068787,-0.033834,1.172158570290e-10,1.000000000000e-10,7.050,0.119867,0.002117,0.994874,-0.000671
51.702128,729,^,0.131851,0.386722,1.067873,1.070176,-0.034506,1.764146972202e-10,1.000000000000e-10,7.022,0.114558,0.002756,0.995687,-0.000672
51.773050,730,^,0.150878,0.404843,1.069176,1.071568,-0.035179,2.544442837122e-10,1.000000000000e-10,7.050,0.137887,0.003488,0.996295,-0.000673
51.843972,731,^,0.170813,0.422040,1.070480,1.072964,-0.035854,3.542736332638e-10,1.000000000000e-10,7.022,0.131593,0.004309,0.996761,-0.000675
51.914894,732,^,0.191608,0.438265,1.071786,1.074363,-0.036530,4.788244964466e-10,1.000000000000e-10,7.050,0.154011,0.005216,0.997125,-0.000676
51.985816,733,^,0.213214,0.453472,1.073094,1.075766,-0.037207,6.309088176984e-10,1.000000000000e-10,7.022,0.146642,0.006203,0.997413,-0.000677
52.056738,734,^,0.235581,0.467620,1.074404,1.077171,-0.037885,8.131684217632e-10,1.000000000000e-10,7.050,0.168058,0.007260,0.997646,-0.000678
52.127660,735,^,0.258654,0.480669,1.075715,1.078581,-0.038565,1.028017722664e-09,1.000000000000e-10,7.022,0.159535,0.008379,0.997834,-0.000680
52.198582,736,^,0.282379,0.492583,1.077027,1.079994,-0.039246,1.277590210834e-09,1.000000000000e-10,7.050,0.179871,0.009550,0.997988,-0.000681
52.269504,737,^,0.306699,0.503329,1.078341,1.081410,-0.039928,1.563689428544e-09,1.000000000000e-10,7.022,0.170128,0.010761,0.998115,-0.000682
52.340426,738,^,0.331556,0.512876,1.079657,1.082830,-0.040612,1.887745092459e-09,1.000000000000e-10,7.050,0.189317,0.011999,0.998219,-0.000683
52.411348,739,^,0.356888,0.521196,1.080975,1.084253,-0.041296,2.250774964862e-09,1.000000000000e-10,7.022,0.178298,0.013251,0.998304,-0.000685
52.482270,740,^,0.382636,0.528267,1.082294,1.085680,-0.041982,2.653353011734e-09,1.000000000000e-10,7.050,0.196286,0.014505,0.998373,-0.000686
52.553191,741,^,0.408737,0.534066,1.083615,1.087111,-0.042669,3.095584316966e-09,1.000000000000e-10,7.022,0.183948,0.015745,0.998428,-0.000687
52.624113,742,^,0.435127,0.538576,1.084937,1.088544,-0.043358,3.577087147742e-09,1.000000000000e-10,7.050,0.200694,0.016959,0.998472,-0.000689
52.695035,743,^,0.461741,0.541782,1.086261,1.089982,-0.044048,4.096982487288e-09,1.000000000000e-10,7.022,0.187008,0.018134,0.998504,-0.000690
52.765957,744,^,0.488516,0.543672,1.087587,1.091423,-0.044739,4.653891268296e-09,1.000000000000e-10,7.050,0.202484,0.019255,0.998527,-0.000691
52.836879,745,^,0.515385,0.544240,1.088915,1.092867,-0.045431,5.245939454069e-09,1.000000000000e-10,7.022,0.187432,0.020312,0.998541,-0.000692
52.907801,746,^,0.542282,0.543480,1.090244,1.094316,-0.046125,5.870771025521e-09,1.000000000000e-10,7.050,0.201622,0.021291,0.998546,-0.000694
52.978723,747,^,0.569142,0.541390,1.091574,1.095767,-0.046820,6.525568841333e-09,1.000000000000e-10,7.022,0.185200,0.022184,0.998542,-0.000695
53.049645,748,^,0.595897,0.537973,1.092907,1.097222,-0.047516,7.207083246417e-09,1.000000000000e-10,7.050,0.198103,0.022980,0.998530,-0.000696
53.120567,749,^,0.622482,0.533234,1.094241,1.098681,-0.048213,7.911668211094e-09,1.000000000000e-10,7.022,0.180322,0.023673,0.998509,-0.000697
53.191489,750,^,0.648830,0.527183,1.095576,1.100144,-0.048912,8.635324690471e-09,1.000000000000e-10,7.050,0.191949,0.024255,0.998479,-0.000699
53.262411,751,^,0.674876,0.519830,1.096914,1.101610,-0.049612,9.373750800861e-09,1.000000000000e-10,7.022,0.172832,0.024723,0.998440,-0.000700
53.333333,752,^,0.700556,0.511192,1.098253,1.103079,-0.050314,1.012239831772e-08,1.000000000000e-10,7.050,0.183209,0.025074,0.998390,-0.000701
53.404255,753,^,0.725805,0.501287,1.099593,1.104553,-0.051016,1.087653490732e-08,1.000000000000e-10,7.022,0.162793,0.025308,0.998330,-0.000703
53.475177,754,^,0.750559,0.490138,1.100936,1.106030,-0.051720,1.163131141142e-08,1.000000000000e-10,7.050,0.171958,0.025425,0.998257,-0.000704
53.546099,755,^,0.774757,0.477769,1.102279,1.107510,-0.052426,1.238183340861e-08,1.000000000000e-10,7.022,0.150292,0.025428,0.998171,-0.000705
53.617021,756,^,0.798337,0.464211,1.103625,1.108994,-0.053132,1.312323617511e-08,1.000000000000e-10,7.050,0.158297,0.025324,0.998070,-0.000707
53.687943,757,^,0.821240,0.449495,1.104972,1.110482,-0.053840,1.385076205640e-08,1.000000000000e-10,7.022,0.135445,0.025120,0.997951,-0.000708
53.758865,758,^,0.843408,0.433656,1.106321,1.111974,-0.054549,1.455983912996e-08,1.000000000000e-10,7.050,0.142356,0.024825,0.997815,-0.000709
53.829787,759,^,0.864784,0.416733,1.107672,1.113469,-0.055260,1.524615987568e-08,1.000000000000e-10,7.022,0.118395,0.024451,0.997657,-0.000711
53.900709,760,^,0.885314,0.398769,1.109024,1.114968,-0.055972,1.590575834907e-08,1.000000000000e-10,7.050,0.124289,0.024011,0.997475,-0.000712
53.971631,761,^,0.904945,0.379809,1.110378,1.116470,-0.056685,1.653508403364e-08,1.000000000000e-10,7.022,0.099309,0.023521,0.997268,-0.000713
54.042553,762,^,0.923626,0.359902,1.111734,1.117976,-0.057399,1.713107006306e-08,1.000000000000e-10,7.050,0.104280,0.022997,0.997034,-0.000714
54.113475,763,^,0.941308,0.339102,1.113092,1.119486,-0.058115,1.769119272556e-08,1.000000000000e-10,7.022,0.078385,0.022458,0.996771,-0.000716
54.184397,764,^,0.957947,0.317466,1.114451,1.121000,-0.058832,1.821351786611e-08,1.000000000000e-10,7.050,0.082541,0.021924,0.996479,-0.000717
54.255319,765,^,0.973498,0.295056,1.115811,1.122518,-0.059551,1.869672755371e-08,1.000000000000e-10,7.022,0.055855,0.021415,0.996161,-0.000718
54.326241,766,^,0.987921,0.271943,1.117174,1.124039,-0.060271,1.914011633667e-08,1.000000000000e-10,7.050,0.059324,0.020954,0.995820,-0.000720
54.397163,767,^,1.000000,0.247911,1.116171,1.122919,-0.059741,1.960052519900e-08,1.000000000000e-10,7.022,0.031705,0.020564,0.995461,0.000530
54.468085,768,^,1.000000,0.221029,1.093350,1.097708,-0.047748,2.101535412449e-08,1.000000000000e-10,7.050,0.032340,0.020278,0.995052,0.011993
54.539007,769,^,1.000000,0.194876,1.073269,1.075954,-0.037298,2.223762729101e-08,1.000000000000e-10,7.022,0.005450,0.020117,0.994690,0.010450
54.609929,770,^,1.000000,0.169435,1.055856,1.057416,-0.028315,2.328063658240e-08,1.000000000000e-10,7.050,0.006795,0.020100,0.994392,0.008983
54.680851,771,^,1.000000,0.144734,1.041053,1.041896,-0.020736,2.415339690670e-08,1.000000000000e-10,7.050,0.026423,0.020242,0.994177,0.007579
54.751773,772,^,1.000000,0.120891,1.028814,1.029229,-0.014510,2.485955014149e-08,1.000000000000e-10,7.022,0.024191,0.020554,0.994056,0.006226
54.822695,773,^,1.000000,0.098196,1.019102,1.019285,-0.009597,2.539483019763e-08,1.000000000000e-10,7.050,0.049222,0.021044,0.994036,0.004914
54.893617,774,^,1.000000,0.077338,1.011892,1.011962,-0.005963,2.574245849983e-08,1.000000000000e-10,7.022,0.045143,0.021708,0.994118,0.003633
54.964539,775,^,1.000000,0.059950,1.007162,1.007188,-0.003588,2.587243192320e-08,1.000000000000e-10,7.050,0.066713,0.022526,0.994292,0.002376
55.035461,776,^,1.000000,0.049571,1.004903,1.004915,-0.002454,2.580213515289e-08,1.000000000000e-10,7.022,0.055619,0.023437,0.994523,0.001133
55.106383,777,^,1.000000,0.050594,1.005106,1.005119,-0.002556,2.582650696584e-08,1.000000000000e-10,7.050,0.065794,0.024331,0.994722,-0.000102
55.177305,778,^,0.999279,0.062424,1.006333,1.006353,-0.003171,2.644253089090e-08,1.000000000000e-10,7.022,0.043888,0.025111,0.994800,-0.000615
55.248227,779,^,0.997326,0.080384,1.007561,1.007589,-0.003787,2.766618756851e-08,1.000000000000e-10,7.050,0.047938,0.025729,0.994780,-0.000616
55.319149,780,^,0.994142,0.101183,1.008790,1.008829,-0.004405,2.928365223916e-08,1.000000000000e-10,7.022,0.023192,0.026176,0.994705,-0.000617
55.390071,781,^,0.989733,0.123278,1.010021,1.010071,-0.005023,3.116471970875e-08,1.000000000000e-10,7.050,0.025946,0.026459,0.994598,-0.000618
55.460993,782,^,0.984105,0.145947,1.011253,1.011317,-0.005643,3.324628758227e-08,1.000000000000e-10,7.050,0.006390,0.026590,0.994468,-0.000620
55.531915,783,^,0.977271,0.168806,1.012487,1.012565,-0.006263,3.549837800406e-08,1.000000000000e-10,7.022,0.003827,0.026586,0.994507,-0.000621
55.602837,784,^,0.969243,0.191623,1.013723,1.013817,-0.006885,3.769813028173e-08,1.000000000000e-10,7.050,0.029103,0.026586,0.994542,-0.000622
55.673759,785,^,0.960039,0.214243,1.014960,1.015072,-0.007508,4.009524752960e-08,1.000000000000e-10,7.022,0.026347,0.026591,0.994573,-0.000623
55.744681,786,^,0.949679,0.236546,1.016199,1.016330,-0.008132,4.263272470717e-08,1.000000000000e-10,7.050,0.051302,0.026599,0.994599,-0.000624
55.815603,787,^,0.938185,0.258437,1.017439,1.017591,-0.008757,4.525106233018e-08,1.000000000000e-10,7.022,0.048140,0.026608,0.994621,-0.000625
55.886525,788,^,0.925582,0.279835,1.018681,1.018855,-0.009384,4.789038194765e-08,1.000000000000e-10,7.050,0.072596,0.026616,0.994638,-0.000626
55.957447,789,^,0.911899,0.300666,1.019924,1.020122,-0.010011,5.049240169275e-08,1.000000000000e-10,7.022,0.068875,0.026624,0.994651,-0.000628
56.028369,790,^,0.897168,0.320864,1.021169,1.021393,-0.010640,5.300226486110e-08,1.000000000000e-10,7.050,0.092690,0.026629,0.994659,-0.000629
56.099291,791,^,0.881421,0.340369,1.022415,1.022666,-0.011270,5.537018589087e-08,1.000000000000e-10,7.022,0.088285,0.026630,0.994664,-0.000630
56.170213,792,^,0.864696,0.359122,1.023663,1.023943,-0.011901,5.755286942409e-08,1.000000000000e-10,7.050,0.111338,0.026625,0.994664,-0.000631
56.241135,793,^,0.847030,0.377069,1.024912,1.025222,-0.012533,5.951465926413e-08,1.000000000000e-10,7.022,0.106141,0.026615,0.994660,-0.000632
56.312057,794,^,0.828466,0.394161,1.026163,1.026505,-0.013167,6.122838060077e-08,1.000000000000e-10,7.050,0.128325,0.026598,0.994652,-0.000633
56.382979,795,^,0.809046,0.410349,1.027416,1.027791,-0.013801,6.267584868634e-08,1.000000000000e-10,7.022,0.122239,0.026572,0.994640,-0.000635
56.453901,796,^,0.788816,0.425588,1.028670,1.029081,-0.014437,6.384802895575e-08,1.000000000000e-10,7.050,0.143459,0.026539,0.994625,-0.000636
56.524823,797,^,0.767825,0.439836,1.029925,1.030373,-0.015074,6.474484651105e-08,1.000000000000e-10,7.022,0.136398,0.026496,0.994606,-0.000637
56.595745,798,^,0.746123,0.453054,1.031183,1.031669,-0.015712,6.537465622062e-08,1.000000000000e-10,7.050,0.156572,0.026444,0.994585,-0.000638
56.666667,799,^,0.723760,0.465205,1.032441,1.032968,-0.016352,6.575339778089e-08,1.000000000000e-10,7.022,0.148463,0.026383,0.994560,-0.000639
56.737589,800,^,0.700790,0.476254,1.033702,1.034270,-0.016992,6.590347237522e-08,1.000000000000e-10,7.050,0.167516,0.026312,0.994534,-0.000640
56.808511,801,^,0.677269,0.486172,1.034964,1.035575,-0.017634,6.585238851680e-08,1.000000000000e-10,7.022,0.158296,0.026233,0.994505,-0.000642
56.879433,802,^,0.653253,0.494929,1.036227,1.036883,-0.018277,6.563123381694e-08,1.000000000000e-10,7.050,0.176169,0.026144,0.994474,-0.000643
56.950355,803,^,0.628800,0.502502,1.037492,1.038195,-0.018921,6.527303639082e-08,1.000000000000e-10,7.022,0.165785,0.026046,0.994443,-0.000644
57.021277,804,^,0.603969,0.508867,1.038759,1.039510,-0.019566,6.481108410048e-08,1.000000000000e-10,7.050,0.182428,0.025941,0.994410,-0.000645
57.092199,805,^,0.578821,0.514005,1.040027,1.040828,-0.020212,6.427727163670e-08,1.000000000000e-10,7.022,0.170843,0.025829,0.994376,-0.000646
57.163121,806,^,0.553417,0.517901,1.041297,1.042149,-0.020860,6.370054446478e-08,1.000000000000e-10,7.050,0.186218,0.025710,0.994343,-0.000648
57.234043,807,^,0.527819,0.520541,1.042568,1.043474,-0.021509,6.310550491604e-08,1.000000000000e-10,7.022,0.173404,0.025585,0.994310,-0.000649
57.304965,808,^,0.502088,0.521916,1.043841,1.044802,-0.022159,6.251123932510e-08,1.000000000000e-10,7.050,0.187488,0.025457,0.994278,-0.000650
57.375887,809,^,0.476290,0.522019,1.045115,1.046133,-0.022810,6.193041632197e-08,1.000000000000e-10,7.022,0.173431,0.025325,0.994248,-0.000651
57.446809,810,^,0.450486,0.520847,1.046391,1.047467,-0.023463,6.136869551740e-08,1.000000000000e-10,7.050,0.186210,0.025191,0.994219,-0.000652
57.517730,811,^,0.424740,0.518400,1.047669,1.048805,-0.024116,6.082447328504e-08,1.000000000000e-10,7.022,0.170908,0.025057,0.994192,-0.000654
57.588652,812,^,0.399117,0.514680,1.048948,1.050146,-0.024771,6.028897862882e-08,1.000000000000e-10,7.050,0.182384,0.024923,0.994167,-0.000655
57.659574,813,^,0.373679,0.509694,1.050229,1.051491,-0.025427,5.974671776492e-08,1.000000000000e-10,7.022,0.165849,0.024790,0.994146,-0.000656
57.730496,814,^,0.348489,0.503452,1.051512,1.052838,-0.026085,5.917625161232e-08,1.000000000000e-10,7.050,0.176036,0.024661,0.994128,-0.000657
57.801418,815,^,0.323611,0.495965,1.052796,1.054189,-0.026743,5.855127644897e-08,1.000000000000e-10,7.022,0.158291,0.024537,0.994113,-0.000659
57.872340,816,^,0.299107,0.487251,1.054081,1.055544,-0.027403,5.784196511425e-08,1.000000000000e-10,7.050,0.167215,0.024419,0.994101,-0.000660
57.943262,817,^,0.275037,0.477328,1.055368,1.056901,-0.028064,5.701651484706e-08,1.000000000000e-10,7.022,0.148299,0.024307,0.994094,-0.000661
58.014184,818,^,0.251462,0.466219,1.056657,1.058262,-0.028726,5.604283861027e-08,1.000000000000e-10,7.050,0.156000,0.024204,0.994090,-0.000662
58.085106,819,^,0.228442,0.453949,1.057948,1.059627,-0.029390,5.489032995734e-08,1.000000000000e-10,7.022,0.135962,0.024110,0.994090,-0.000663
58.156028,820,^,0.206035,0.440547,1.059240,1.060994,-0.030054,5.353162744251e-08,1.000000000000e-10,7.050,0.142491,0.024026,0.994093,-0.000665
58.226950,821,^,0.184296,0.426044,1.060533,1.062365,-0.030720,5.194430345588e-08,1.000000000000e-10,7.022,0.121394,0.023954,0.994100,-0.000666
58.297872,822,^,0.163282,0.410477,1.061828,1.063740,-0.031387,5.011240425567e-08,1.000000000000e-10,7.050,0.126817,0.023893,0.994109,-0.000667
58.368794,823,^,0.143047,0.393882,1.063125,1.065118,-0.032056,4.802777283227e-08,1.000000000000e-10,7.022,0.104738,0.023845,0.994122,-0.000668
58.439716,824,^,0.123641,0.376302,1.064424,1.066499,-0.032725,4.569109391406e-08,1.000000000000e-10,7.050,0.109130,0.023810,0.994137,-0.000670
58.510638,825,^,0.105115,0.357781,1.065724,1.067884,-0.033396,4.311261064185e-08,1.000000000000e-10,7.022,0.086158,0.023789,0.994153,-0.000671
58.581560,826,^,0.087516,0.338368,1.067025,1.069272,-0.034068,4.031247482261e-08,1.000000000000e-10,7.050,0.089610,0.023780,0.994171,-0.000672
58.652482,827,^,0.070891,0.318115,1.068329,1.070663,-0.034741,3.732070675763e-08,1.000000000000e-10,7.022,0.065850,0.023786,0.994190,-0.000673
58.723404,828,^,0.055282,0.297078,1.069634,1.072058,-0.035416,3.417675588444e-08,1.000000000000e-10,7.050,0.068466,0.023804,0.994210,-0.000675
58.794326,829,^,0.040731,0.275319,1.070940,1.073456,-0.036092,3.092866927060e-08,1.000000000000e-10,7.022,0.044048,0.023836,0.994228,-0.000676
58.865248,830,^,0.027277,0.252906,1.072248,1.074858,-0.036769,2.763189068413e-08,1.000000000000e-10,7.050,0.045946,0.023879,0.994251,-0.000677
58.936170,831,^,0.014954,0.229917,1.073558,1.076263,-0.037447,2.461800181714e-08,1.000000000000e-10,7.022,0.021055,0.023934,0.994310,-0.000678
59.007092,832,^,0.003796,0.206440,1.074869,1.077672,-0.038127,2.353499263561e-08,1.000000000000e-10,7.050,0.022362,0.023989,0.994345,-0.000680
59.078014,833,^,0.000000,0.181467,1.063824,1.065860,-0.032416,2.302993220297e-08,1.000000000000e-10,7.050,0.011788,0.024051,0.994339,0.005711
59.148936,834,^,0.000000,0.156315,1.047729,1.048869,-0.024147,2.301252967545e-08,1.000000000000e-10,7.022,0.010838,0.024121,0.994317,0.008268
59.219858,835,^,0.000000,0.131920,1.034220,1.034806,-0.017256,2.299467812159e-08,1.000000000000e-10,7.050,0.036289,0.024200,0.994291,0.006891
59.290780,836,^,0.000000,0.108458,1.023256,1.023526,-0.011695,2.297333542997e-08,1.000000000000e-10,7.022,0.034327,0.024285,0.994261,0.005561
59.361702,837,^,0.000000,0.086354,1.014804,1.014914,-0.007429,2.294215156060e-08,1.000000000000e-10,7.050,0.058501,0.024375,0.994225,0.004266
59.432624,838,^,0.000000,0.066641,1.008843,1.008882,-0.004431,2.288780098006e-08,1.000000000000e-10,7.022,0.054181,0.024462,0.994179,0.002998
59.503546,839,^,0.000000,0.051820,1.005356,1.005371,-0.002682,2.279316184716e-08,1.000000000000e-10,7.050,0.073430,0.024533,0.994131,0.001750
59.574468,840,&,0.000000,0.051852,1.005363,1.005377,-0.002685,2.269436804533e-08,1.000000000000e-10,7.022,0.054318,0.024513,0.994127,-0.000003
59.645390,841,&,0.000000,0.051885,1.005370,1.005384,-0.002688,2.268983587308e-08,1.000000000000e-10,7.050,0.073506,0.024501,0.994187,-0.000003
59.716312,842,&,0.000000,0.051917,1.005376,1.005391,-0.002692,2.255629213494e-08,1.000000000000e-10,7.022,0.054460,0.024592,0.994351,-0.000003
59.787234,843,&,0.000000,0.051950,1.005383,1.005398,-0.002695,2.227649709267e-08,1.000000000000e-10,7.050,0.073581,0.024830,0.994600,-0.000003
59.858156,844,&,0.000000,0.051983,1.005390,1.005404,-0.002699,2.191762017576e-08,1.000000000000e-10,7.022,0.054605,0.025224,0.994908,-0.000003
59.929078,845,&,0.000000,0.052015,1.005397,1.005411,-0.002702,2.153122961498e-08,1.000000000000e-10,7.050,0.073657,0.025768,0.995249,-0.000003
60.000000,846,&,0.000000,0.052048,1.005403,1.005418,-0.002705,2.114127284816e-08,1.000000000000e-10,7.022,0.054754,0.026448,0.995603,-0.000003
60.070922,847,&,0.000000,0.052081,1.005410,1.005425,-0.002709,2.075680793038e-08,1.000000000000e-10,7.050,0.073732,0.027246,0.995954,-0.000003
60.141844,848,&,0.000000,0.052114,1.005417,1.005432,-0.002712,2.037975729720e-08,1.000000000000e-10,7.022,0.054907,0.028140,0.996291,-0.000003
60.212766,849,&,0.000000,0.052146,1.005424,1.005438,-0.002716,2.000865984416e-08,1.000000000000e-10,7.050,0.073808,0.029110,0.996606,-0.000003
60.283688,850,&,0.000000,0.052179,1.005431,1.005445,-0.002719,1.964049943286e-08,1.000000000000e-10,7.022,0.055063,0.030134,0.996895,-0.000003
60.354610,851,&,0.000000,0.052212,1.005437,1.005452,-0.002722,1.927164266578e-08,1.000000000000e-10,7.050,0.073884,0.031188,0.997157,-0.000003
60.425532,852,&,0.000000,0.052245,1.005444,1.005459,-0.002726,1.889834713427e-08,1.000000000000e-10,7.022,0.055222,0.032252,0.997393,-0.000003
60.496454,853,&,0.000000,0.052278,1.005451,1.005466,-0.002729,1.851705002617e-08,1.000000000000e-10,7.050,0.073959,0.033302,0.997602,-0.000003
60.567376,854,&,0.000000,0.052310,1.005458,1.005473,-0.002733,1.812453716609e-08,1.000000000000e-10,7.022,0.055385,0.034320,0.997787,-0.000003
