t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS
184.113475,1298,^,0.778073,0.479551,1.108681,1.114586,-0.055791,1.930348196155e-06,5.532045709228e-06,,,0.028342,0.975952,-0.002853
184.255319,1299,^,0.825688,0.451941,1.114132,1.120645,-0.058664,1.930367325354e-06,5.461114262691e-06,,,0.028332,0.976104,-0.002874
184.397163,1300,^,0.870561,0.419603,1.119611,1.126764,-0.061559,1.930386912443e-06,5.301704345021e-06,,,0.028324,0.976246,-0.002895
184.539007,1301,^,0.912224,0.382810,1.125116,1.132943,-0.064475,1.930406839071e-06,5.205062032625e-06,,,0.028319,0.976366,-0.002916
184.680851,1302,^,0.950233,0.341879,1.130649,1.139183,-0.067413,1.930426977461e-06,5.105796419904e-06,,,0.028318,0.976449,-0.002938
184.822695,1303,^,0.984179,0.297175,1.136208,1.145485,-0.070372,1.930447195337e-06,5.005162378988e-06,,,0.028324,0.976557,-0.002959
184.964539,1304,^,1.000000,0.245738,1.114248,1.120774,-0.058725,1.930131143375e-06,4.903201244696e-06,,,0.028339,0.976534,0.011647
185.106383,1305,^,1.000000,0.191422,1.070780,1.073285,-0.036009,1.929596426426e-06,4.799718392249e-06,,,0.028362,0.976294,0.022716
185.248227,1306,^,1.000000,0.139132,1.037994,1.038716,-0.019176,1.929220905552e-06,4.694672626554e-06,,,0.028392,0.976007,0.016833
185.390071,1307,^,1.000000,0.088267,1.015463,1.015582,-0.007761,1.928975221372e-06,4.588015313108e-06,,,0.028429,0.975671,0.011415
185.531915,1308,^,1.000000,0.038286,1.002927,1.002932,-0.001465,1.928841257338e-06,4.479501166225e-06,,,0.028473,0.974988,0.006296
185.673759,1309,^,1.000000,0.011316,1.000256,1.000256,-0.000128,1.915899173647e-06,4.369063836939e-06,,,0.028425,0.975568,0.001337
185.815603,1310,^,0.998876,0.060961,1.005175,1.005188,-0.002591,1.915916933901e-06,4.256571179364e-06,,,0.028384,0.975917,-0.002463
185.957447,1311,^,0.992824,0.110495,1.010117,1.010168,-0.005071,1.915933667759e-06,4.141891030159e-06,,,0.028350,0.976183,-0.002481
186.099291,1312,^,0.981852,0.159428,1.015084,1.015198,-0.007570,1.915949406779e-06,4.024894970246e-06,,,0.028324,0.976370,-0.002499
186.241135,1313,^,0.966023,0.207271,1.020076,1.020277,-0.010088,1.915964229483e-06,3.905461985021e-06,,,0.028306,0.976486,-0.002518
186.382979,1314,^,0.945443,0.253543,1.025092,1.025406,-0.012624,1.915978259249e-06,3.783481875788e-06,,,0.028294,0.976536,-0.002536
186.524823,1315,^,0.920268,0.297772,1.030132,1.030586,-0.015179,1.915991660399e-06,3.658858282080e-06,,,0.028289,0.976529,-0.002555
186.666667,1316,^,0.890702,0.339500,1.035198,1.035817,-0.017753,1.916004632574e-06,3.531511187111e-06,,,0.028288,0.976475,-0.002574
186.808511,1317,^,0.856993,0.378293,1.040288,1.041100,-0.020346,1.916017403624e-06,3.401378796484e-06,,,0.028292,0.976382,-0.002593
186.950355,1318,^,0.819432,0.413739,1.045403,1.046434,-0.022957,1.916030221221e-06,3.268418702894e-06,,,0.028299,0.976263,-0.002612
187.092199,1319,^,0.778351,0.445456,1.050544,1.051821,-0.025589,1.916043343538e-06,3.132675446699e-06,,,0.028307,0.976128,-0.002631
187.234043,1320,#,0.769519,0.442929,1.036969,1.037653,-0.018654,1.857762035850e-06,2.994082824291e-06,,,0.028206,0.976168,0.006934
187.375887,1321,#,0.760787,0.440416,1.023671,1.023951,-0.011905,1.797430563923e-06,2.852654666397e-06,,,0.027992,0.976063,0.006749
187.517730,1322,#,0.752154,0.437917,1.010649,1.010705,-0.005338,1.735168670054e-06,2.708420814139e-06,,,0.027671,0.975824,0.006567
187.659574,1323,#,0.743619,0.435432,0.997900,0.997902,0.008250,1.671140591403e-06,2.561501350286e-06,,,0.027259,0.975468,0.013589
187.801418,1324,#,0.735180,0.432962,0.985425,0.985531,0.043127,1.605553735234e-06,2.411866015471e-06,,,0.026779,0.975023,0.034876
187.943262,1325,#,0.726838,0.430505,0.973222,0.973580,0.071051,1.538655858014e-06,2.411793934873e-06,,,0.026261,0.974524,0.027924
188.085106,1326,#,0.718590,0.428063,0.961289,0.962038,0.095520,1.470730815248e-06,2.411718837140e-06,,,0.025740,0.974020,0.024469
188.226950,1327,#,0.710436,0.425634,0.949626,0.950895,0.117591,1.402093003806e-06,2.411641940755e-06,,,0.025248,0.973565,0.022071
188.368794,1328,#,0.702374,0.423219,0.938231,0.940139,0.137803,1.333080669250e-06,2.411564527179e-06,,,0.024817,0.973218,0.020212
188.510638,1329,#,0.694404,0.420818,0.927104,0.929761,0.156487,1.264048295328e-06,2.411487889784e-06,,,0.024474,0.973035,0.018684
188.652482,1330,#,0.686524,0.418430,0.916242,0.919750,0.173870,1.195358329590e-06,2.411413283330e-06,,,0.024237,0.973058,0.017383
188.794326,1331,#,0.678734,0.416056,0.905645,0.910097,0.190119,1.127372526669e-06,2.411413283330e-06,,,0.024111,0.973307,0.016249
188.936170,1332,#,0.671032,0.413695,0.895312,0.900792,0.205360,1.060443208018e-06,2.411413283330e-06,,,0.024089,0.973775,0.015242
189.078014,1333,#,0.663417,0.411348,0.885240,0.891825,0.219697,9.949047430737e-07,2.411413283330e-06,,,0.024149,0.974428,0.014336
189.219858,1334,#,0.655889,0.409014,0.875429,0.883188,0.233210,9.310655516282e-07,2.411413283330e-06,,,0.024248,0.975210,0.013513
189.361702,1335,#,0.648447,0.406694,0.865878,0.874872,0.245970,8.692009108259e-07,2.411413283330e-06,,,0.024330,0.976155,0.012760
189.503546,1336,#,0.641088,0.404386,0.856584,0.866868,0.258035,8.238734117063e-07,2.411413283330e-06,,,0.024308,0.977107,0.012065
189.645390,1337,#,0.633814,0.402092,0.847547,0.859168,0.269455,7.884524537929e-07,2.411413283330e-06,,,0.024075,0.977822,0.011421
189.787234,1338,#,0.626621,0.399810,0.838764,0.851763,0.280276,7.543865502982e-07,2.411413283330e-06,,,0.023537,0.978286,0.010821
189.929078,1339,#,0.619511,0.397542,0.830235,0.844645,0.290535,7.209419831365e-07,2.411413283330e-06,,,0.022600,0.978503,0.010259
190.070922,1340,#,0.612481,0.395286,0.821957,0.837807,0.300268,6.874627533758e-07,2.411413283330e-06,,,0.021170,0.977728,0.009733
190.212766,1341,#,0.605531,0.393044,0.813929,0.831240,0.309505,6.736828366572e-07,2.411413283330e-06,,,0.019350,0.976211,0.009237
190.354610,1342,#,0.598659,0.390814,0.806149,0.824938,0.318275,6.571932600677e-07,2.411413283330e-06,,,0.017963,0.975147,0.008769
190.496454,1343,#,0.591866,0.388596,0.798615,0.818893,0.326602,6.391712348746e-07,2.411413283330e-06,,,0.016958,0.974604,0.008327
190.638298,1344,#,0.585150,0.386391,0.791325,0.813098,0.334510,6.193624777014e-07,2.411413283330e-06,,,0.016275,0.974562,0.007908
190.780142,1345,#,0.578510,0.384199,0.784277,0.807546,0.342020,5.975891413005e-07,2.411413283330e-06,,,0.015852,0.974923,0.007510
190.921986,1346,#,0.571945,0.382019,0.777470,0.802230,0.349152,5.737549885598e-07,2.411413283330e-06,,,0.015623,0.975545,0.007132
191.063830,1347,#,0.565455,0.379852,0.770900,0.797143,0.355924,5.478478309140e-07,2.411413283330e-06,,,0.015527,0.976283,0.006771
191.205674,1348,#,0.559039,0.377697,0.764566,0.792281,0.362352,5.199391454246e-07,2.411413283330e-06,,,0.015505,0.977014,0.006428
191.347518,1349,#,0.552695,0.375554,0.758465,0.787635,0.368451,4.901808835465e-07,2.411413283330e-06,,,0.015505,0.977647,0.006100
191.489362,1350,#,0.546423,0.373423,0.752595,0.783199,0.374238,4.587995836842e-07,2.411413283330e-06,,,0.015484,0.978121,0.005786
191.631206,1351,#,0.540223,0.371304,0.746953,0.778969,0.379724,4.260879955245e-07,2.411413283330e-06,,,0.015408,0.978402,0.005487
191.773050,1352,#,0.534092,0.369197,0.741536,0.774938,0.384924,3.923945133011e-07,2.411413283330e-06,,,0.015256,0.978469,0.005199
191.914894,1353,#,0.528032,0.367103,0.736343,0.771100,0.389848,3.581107943449e-07,2.411413283330e-06,,,0.015015,0.978317,0.004924
192.056738,1354,#,0.522040,0.365020,0.731369,0.767450,0.394508,3.236580055091e-07,2.411413283330e-06,,,0.014687,0.977946,0.004660
192.198582,1355,#,0.516116,0.362949,0.726613,0.763983,0.398916,2.894721908243e-07,2.411413283330e-06,,,0.014279,0.977368,0.004407
192.340426,1356,#,0.510259,0.360890,0.722071,0.760693,0.403080,2.559892870187e-07,2.411413283330e-06,,,0.013812,0.976610,0.004164
192.482270,1357,#,0.504469,0.358842,0.717740,0.757575,0.407010,2.236303279491e-07,2.411413283330e-06,,,0.013309,0.975714,0.003930
192.624113,1358,#,0.498745,0.356806,0.713616,0.754624,0.410716,1.927873738015e-07,2.411413283330e-06,,,0.012799,0.974750,0.003706
192.765957,1359,#,0.493085,0.354782,0.709698,0.751835,0.414205,1.638106761279e-07,2.411413283330e-06,,,0.012312,0.973815,0.003490
192.907801,1360,#,0.487490,0.352769,0.705981,0.749204,0.417487,1.369975460774e-07,2.411413283330e-06,,,0.011877,0.973028,0.003282
193.049645,1361,#,0.481958,0.350767,0.702461,0.746726,0.420568,1.125833319623e-07,2.411413283330e-06,,,0.011517,0.972518,0.003081
193.191489,1362,#,0.476489,0.348777,0.699137,0.744396,0.423457,9.073483563151e-08,2.411413283330e-06,,,0.011247,0.972396,0.002889
193.333333,1363,#,0.471082,0.346798,0.696003,0.742210,0.426160,7.154640766693e-08,2.411413283330e-06,,,0.011073,0.972725,0.002703
193.475177,1364,#,0.465737,0.344830,0.693057,0.740164,0.428684,5.503886232834e-08,2.411413283330e-06,,,0.010986,0.973497,0.002524
193.617021,1365,#,0.460452,0.342874,0.690294,0.738253,0.431035,4.116124802791e-08,2.411413283330e-06,,,0.010962,0.974643,0.002351
193.758865,1366,#,0.455227,0.340928,0.687712,0.736474,0.433220,2.979540174224e-08,2.411413283330e-06,,,0.010962,0.976050,0.002185
193.900709,1367,#,0.450061,0.338994,0.685306,0.734822,0.435245,2.076311015669e-08,2.411413283330e-06,,,0.010928,0.977846,0.002024
194.042553,1368,#,0.444954,0.337071,0.683072,0.733294,0.437114,1.812485803528e-08,2.411413283330e-06,,,0.010775,0.979742,0.001870
194.184397,1369,#,0.439905,0.335158,0.681007,0.731885,0.438834,1.616009815257e-08,2.411413283330e-06,,,0.010400,0.981416,0.001720
194.326241,1370,#,0.434913,0.333257,0.679106,0.730593,0.440410,1.428840996868e-08,2.411413283330e-06,,,0.009712,0.983215,0.001576
194.468085,1371,#,0.429978,0.331366,0.677367,0.729413,0.441847,1.246226398819e-08,2.411413283330e-06,,,0.008625,0.986258,0.001437
194.609929,1372,#,0.425099,0.329486,0.675784,0.728342,0.443149,1.064012738504e-08,2.411413283330e-06,,,0.007048,0.989323,0.001302
194.751773,1373,#,0.420275,0.327616,0.674355,0.727377,0.444321,1.012041233566e-08,2.411413283330e-06,,,0.005146,0.985087,0.001172
194.893617,1374,#,0.415506,0.325758,0.673074,0.726515,0.445368,6.988321803888e-09,2.411413283330e-06,,,0.003714,0.978894,0.001047
195.035461,1375,#,0.410791,0.323909,0.671939,0.725751,0.446293,4.610243215109e-09,2.411413283330e-06,,,0.002694,0.970950,0.000926
195.177305,1376,#,0.406129,0.322071,0.670945,0.725084,0.447102,2.881241080436e-09,2.411413283330e-06,,,0.002022,0.963644,0.000809
195.319149,1377,#,0.401521,0.320244,0.670088,0.724509,0.447797,1.689260407518e-09,2.411413283330e-06,,,0.001628,0.961592,0.000696
195.460993,1378,#,0.396964,0.318427,0.669364,0.724024,0.448384,9.203742505937e-10,2.411413283330e-06,,,0.001444,0.967113,0.000586
195.602837,1379,#,0.392460,0.316620,0.668770,0.723627,0.448864,4.643215000088e-10,2.411413283330e-06,,,0.001403,0.976927,0.000481
195.744681,1380,#,0.388006,0.314824,0.668302,0.723313,0.449243,2.201199768913e-10,2.411413283330e-06,,,0.001442,0.986497,0.000379
195.886525,1381,#,0.383604,0.313038,0.667955,0.723082,0.449523,1.015328403659e-10,2.411413283330e-06,,,0.001505,0.994052,0.000280
196.028369,1382,#,0.379251,0.311262,0.667725,0.722929,0.449708,4.216794692732e-11,2.411413283330e-06,,,0.001545,1.000000,0.000185
196.170213,1383,#,0.374947,0.309496,0.667610,0.722852,0.449801,1.975527770934e-16,2.411413283330e-06,,,0.001528,1.000000,0.000093
196.312057,1384,#,0.370692,0.307740,0.667605,0.722848,0.449805,1.909098178656e-16,2.411413283330e-06,,,0.001511,1.000000,0.000004
196.453901,1385,#,0.366486,0.305994,0.667707,0.722916,0.449723,1.844902364507e-16,2.411413283330e-06,,,0.001494,1.000000,-0.000082
196.595745,1386,#,0.362327,0.304258,0.667911,0.723053,0.449558,1.782865214905e-16,2.411413283330e-06,,,0.001477,1.000000,-0.000165
196.737589,1387,#,0.358216,0.302531,0.668215,0.723256,0.449313,1.722914142056e-16,2.411413283330e-06,,,0.001460,1.000000,-0.000245
196.879433,1388,#,0.354151,0.300815,0.668615,0.723523,0.448990,1.664978999016e-16,2.411413283330e-06,,,0.001443,1.000000,-0.000323
197.021277,1389,#,0.350132,0.299108,0.669107,0.723852,0.448592,1.608991997628e-16,2.411413283330e-06,,,0.001427,1.000000,-0.000398
197.163121,1390,#,0.346159,0.297411,0.669687,0.724241,0.448122,1.554887629189e-16,2.411413283330e-06,,,0.001411,1.000000,-0.000470
197.304965,1391,#,0.342231,0.295723,0.670354,0.724687,0.447582,1.502602587812e-16,2.411413283330e-06,,,0.001395,1.000000,-0.000540
197.446809,1392,#,0.338347,0.294046,0.671102,0.725189,0.446974,1.452075696347e-16,2.411413283330e-06,,,0.001379,1.000000,-0.000608
197.588652,1393,#,0.334508,0.292377,0.671929,0.725744,0.446302,1.403247834809e-16,2.411413283330e-06,,,0.001364,1.000000,-0.000673
197.730496,1394,#,0.330712,0.290718,0.672831,0.726351,0.445566,1.356061871188e-16,2.411413283330e-06,,,0.001348,1.000000,-0.000736
197.872340,1395,#,0.326959,0.289069,0.673807,0.727008,0.444769,1.310462594614e-16,2.411413283330e-06,,,0.001333,1.000000,-0.000797
198.014184,1396,#,0.323249,0.287429,0.674852,0.727712,0.443914,1.266396650750e-16,2.411413283330e-06,,,0.001318,1.000000,-0.000855
198.156028,1397,#,0.319581,0.285798,0.675963,0.728463,0.443002,1.223812479365e-16,2.411413283330e-06,,,0.001303,1.000000,-0.000912
198.297872,1398,#,0.315955,0.284176,0.677138,0.729258,0.442035,1.182660254007e-16,2.411413283330e-06,,,0.001288,1.000000,-0.000967
198.439716,1399,#,0.312369,0.282564,0.678374,0.730095,0.441016,1.142891823700e-16,2.411413283330e-06,,,0.001274,1.000000,-0.001019
198.581560,1400,#,0.308825,0.280961,0.679668,0.730974,0.439945,1.104460656604e-16,2.411413283330e-06,,,0.001259,1.000000,-0.001070
198.723404,1401,#,0.305320,0.279367,0.681017,0.731892,0.438826,1.067321785572e-16,2.411413283330e-06,,,0.001245,1.000000,-0.001120
198.865248,1402,#,0.301856,0.277782,0.682419,0.732848,0.437659,1.031431755531e-16,2.411413283330e-06,,,0.001231,1.000000,-0.001167
199.007092,1403,#,0.298430,0.276206,0.683871,0.733840,0.436446,9.967485726411e-17,2.411413283330e-06,,,0.001217,1.000000,-0.001213
199.148936,1404,#,0.295044,0.274639,0.685371,0.734867,0.435190,9.632316551583e-17,2.411413283330e-06,,,0.001203,1.000000,-0.001257
199.290780,1405,#,0.291696,0.273080,0.686916,0.735927,0.433891,9.308417859481e-17,2.411413283330e-06,,,0.001190,1.000000,-0.001299
199.432624,1406,#,0.288386,0.271531,0.688504,0.737019,0.432551,8.995410666034e-17,2.411413283330e-06,,,0.001176,1.000000,-0.001340
199.574468,1407,#,0.285114,0.269990,0.690133,0.738142,0.431172,8.692928730969e-17,2.411413283330e-06,,,0.001163,1.000000,-0.001379
199.716312,1408,#,0.281878,0.268458,0.691801,0.739294,0.429755,8.400618129322e-17,2.411413283330e-06,,,0.001150,1.000000,-0.001417
199.858156,1409,#,0.278680,0.266935,0.693505,0.740474,0.428301,8.118136837274e-17,2.411413283330e-06,,,0.001137,1.000000,-0.001454
200.000000,1410,#,0.275517,0.265421,0.695243,0.741681,0.426813,7.845154331992e-17,2.411413283330e-06,,,0.001124,1.000000,-0.001489
200.141844,1411,#,0.272391,0.263915,0.697014,0.742914,0.425290,7.581351204900e-17,2.411413283330e-06,,,0.001111,1.000000,-0.001522
200.283688,1412,#,0.269300,0.262417,0.698815,0.744171,0.423736,7.326418787916e-17,2.411413283330e-06,,,0.001098,1.000000,-0.001555
200.425532,1413,#,0.266244,0.260929,0.700644,0.745451,0.422150,7.080058792319e-17,2.411413283330e-06,,,0.001086,1.000000,-0.001586
200.567376,1414,#,0.263223,0.259448,0.702501,0.746754,0.420534,6.841982959725e-17,2.411413283330e-06,,,0.001074,1.000000,-0.001616
200.709220,1415,#,0.260236,0.257976,0.704382,0.748077,0.418890,6.611912724787e-17,2.411413283330e-06,,,0.001062,1.000000,-0.001644
200.851064,1416,#,0.257283,0.256512,0.706287,0.749420,0.417218,6.389578889266e-17,2.411413283330e-06,,,0.001050,1.000000,-0.001672
200.992908,1417,#,0.254363,0.255057,0.708213,0.750783,0.415519,6.174721307061e-17,2.411413283330e-06,,,0.001038,1.000000,-0.001698
201.134752,1418,#,0.251477,0.253610,0.710160,0.752163,0.413795,5.967088579804e-17,2.411413283330e-06,,,0.001026,1.000000,-0.001724
201.276596,1419,#,0.248623,0.252171,0.712125,0.753561,0.412047,5.766437762702e-17,2.411413283330e-06,,,0.001014,1.000000,-0.001748
201.418440,1420,#,0.245802,0.250740,0.714107,0.754975,0.410276,5.572534080296e-17,2.411413283330e-06,,,0.001003,1.000000,-0.001771
201.560284,1421,#,0.243013,0.249318,0.716105,0.756403,0.408483,5.385150651751e-17,2.411413283330e-06,,,0.000992,1.000000,-0.001793
201.702128,1422,#,0.240255,0.247903,0.718118,0.757847,0.406668,5.204068225363e-17,2.411413283330e-06,,,0.000980,1.000000,-0.001815
201.843972,1423,#,0.237529,0.246496,0.720143,0.759303,0.404833,5.029074922064e-17,2.411413283330e-06,,,0.000969,1.000000,-0.001835
201.985816,1424,#,0.234833,0.245098,0.722181,0.760772,0.402979,4.859965987467e-17,2.411413283330e-06,,,0.000958,1.000000,-0.001854
202.127660,1425,#,0.232169,0.243707,0.724229,0.762254,0.401107,4.696543552317e-17,2.411413283330e-06,,,0.000947,1.000000,-0.001873
202.269504,1426,#,0.229534,0.242325,0.726286,0.763746,0.399217,4.538616400958e-17,2.411413283330e-06,,,0.000937,1.000000,-0.001890
202.411348,1427,#,0.226930,0.240950,0.728352,0.765248,0.397310,4.385999747597e-17,2.411413283330e-06,,,0.000926,1.000000,-0.001907
202.553191,1428,#,0.224354,0.239583,0.730425,0.766761,0.395387,4.238515020097e-17,2.411413283330e-06,,,0.000916,1.000000,-0.001923
202.695035,1429,#,0.221809,0.238223,0.732505,0.768282,0.393449,4.095989651035e-17,2.411413283330e-06,,,0.000905,1.000000,-0.001938
202.836879,1430,#,0.219292,0.236872,0.734589,0.769811,0.391497,3.958256875776e-17,2.411413283330e-06,,,0.000895,1.000000,-0.001952
202.978723,1431,#,0.216803,0.235528,0.736678,0.771347,0.389532,3.825155537359e-17,2.411413283330e-06,,,0.000885,1.000000,-0.001965
203.120567,1432,#,0.214343,0.234191,0.738771,0.772891,0.387554,3.696529897927e-17,2.411413283330e-06,,,0.000875,1.000000,-0.001978
203.262411,1433,#,0.211911,0.232863,0.740865,0.774441,0.385563,3.572229456511e-17,2.411413283330e-06,,,0.000865,1.000000,-0.001990
203.404255,1434,#,0.209506,0.231541,0.742962,0.775996,0.383562,3.452108772906e-17,2.411413283330e-06,,,0.000855,1.000000,-0.002002
203.546099,1435,#,0.207129,0.230228,0.745059,0.777557,0.381549,3.336027297538e-17,2.411413283330e-06,,,0.000845,1.000000,-0.002012
203.687943,1436,#,0.204778,0.228921,0.747157,0.779122,0.379527,3.223849206971e-17,2.411413283330e-06,,,0.000836,1.000000,-0.002022
203.829787,1437,#,0.202455,0.227623,0.749254,0.780691,0.377496,3.115443245014e-17,2.411413283330e-06,,,0.000826,1.000000,-0.002032
203.971631,1438,#,0.200157,0.226331,0.751349,0.782263,0.375455,3.010682569119e-17,2.411413283330e-06,,,0.000817,1.000000,-0.002040
204.113475,1439,#,0.197886,0.225047,0.753443,0.783838,0.373407,2.909444601984e-17,2.411413283330e-06,,,0.000808,1.000000,-0.002048
204.255319,1440,^,0.175541,0.195050,0.757148,0.786636,0.369757,4.207845352488e-12,2.411413283330e-06,,,0.000852,0.992469,-0.003650
204.397163,1441,^,0.156174,0.162834,0.760871,0.789462,0.366057,1.272990342013e-11,2.411413283330e-06,,,0.000980,0.987411,-0.003700
204.539007,1442,^,0.140006,0.128695,0.764612,0.792316,0.362305,3.708169542359e-11,2.411413283330e-06,,,0.001224,0.986683,-0.003752
204.680851,1443,^,0.127228,0.092951,0.768372,0.795198,0.358501,9.601708706223e-11,2.411413283330e-06,,,0.001621,0.988963,-0.003804
204.822695,1444,^,0.117999,0.055938,0.772150,0.798108,0.354643,2.147777032358e-10,2.411413283330e-06,,,0.002207,0.991881,-0.003858
204.964539,1445,^,0.112445,0.018009,0.775947,0.801047,0.350731,4.240790855595e-10,2.411413283330e-06,,,0.003018,0.994210,-0.003912
205.106383,1446,^,0.110657,0.020471,0.779763,0.804015,0.346764,4.255094113830e-10,2.411413283330e-06,,,0.003772,0.992224,-0.003968
205.248227,1447,^,0.112689,0.059130,0.783597,0.807012,0.342739,6.380423619815e-10,2.411413283330e-06,,,0.004244,0.986214,-0.004025
205.390071,1448,^,0.118560,0.097586,0.787450,0.810039,0.338656,7.866613266547e-10,2.411413283330e-06,,,0.004496,0.982973,-0.004083
205.531915,1449,^,0.128250,0.135460,0.791322,0.813095,0.334513,9.368560253594e-10,2.411413283330e-06,,,0.004589,0.980358,-0.004142
205.673759,1450,^,0.141700,0.172371,0.795213,0.816182,0.330310,1.168123119934e-09,2.411413283330e-06,,,0.004578,0.977809,-0.004203
205.815603,1451,^,0.158814,0.207947,0.799123,0.819299,0.326045,1.570845665305e-09,2.411413283330e-06,,,0.004515,0.975213,-0.004265
205.957447,1452,^,0.179462,0.241823,0.803053,0.822447,0.321716,2.242585068417e-09,2.411413283330e-06,,,0.004444,0.972669,-0.004329
206.099291,1453,^,0.203472,0.273650,0.807002,0.825626,0.317322,3.283933113935e-09,2.411413283330e-06,,,0.004401,0.970414,-0.004394
206.241135,1454,^,0.230643,0.303092,0.810970,0.828836,0.312861,4.794094779580e-09,2.411413283330e-06,,,0.004413,0.968751,-0.004461
206.382979,1455,^,0.260738,0.329837,0.814958,0.832078,0.308332,6.866389121065e-09,2.411413283330e-06,,,0.004499,0.967946,-0.004529
206.524823,1456,^,0.293487,0.353594,0.818965,0.835352,0.303734,9.583864598140e-09,2.411487889784e-06,,,0.004668,0.968109,-0.004599
206.666667,1457,^,0.328596,0.374098,0.822992,0.838658,0.299063,1.301522626989e-08,2.411564527179e-06,,,0.004921,0.969149,-0.004671
206.808511,1458,^,0.365740,0.391117,0.827039,0.841997,0.294319,1.721126505940e-08,2.411641940755e-06,,,0.005252,0.970811,-0.004744
206.950355,1459,^,0.404575,0.404448,0.831106,0.845368,0.289499,2.220196386274e-08,2.411718837140e-06,,,0.005647,0.972786,-0.004820
207.092199,1460,^,0.444733,0.413923,0.835192,0.848773,0.284601,2.799443208440e-08,2.411793934873e-06,,,0.006088,0.974800,-0.004897
207.234043,1461,^,0.485832,0.419410,0.839299,0.852212,0.279624,3.457178998086e-08,2.411866015471e-06,,,0.006554,0.976661,-0.004977
207.375887,1462,^,0.527475,0.420817,0.843426,0.855684,0.274565,4.189308805585e-08,2.411933973005e-06,,,0.007020,0.978262,-0.005059
207.517730,1463,^,0.569258,0.418089,0.847574,0.859190,0.269422,4.989430601387e-08,2.411996860225e-06,,,0.007465,0.979553,-0.005143
207.659574,1464,^,0.610771,0.411212,0.851741,0.862732,0.264192,5.849043200520e-08,2.412053929316e-06,,,0.007866,0.980523,-0.005230
207.801418,1465,^,0.651600,0.400214,0.855930,0.866308,0.258872,6.757857781164e-08,2.412104665584e-06,,,0.008208,0.981179,-0.005320
207.943262,1466,^,0.691338,0.385161,0.860138,0.869919,0.253460,7.704204104723e-08,2.412148812597e-06,,,0.008477,0.981532,-0.005412
208.085106,1467,^,0.729581,0.366163,0.864368,0.873566,0.247953,8.675518322834e-08,2.412186387613e-06,,,0.008670,0.981594,-0.005507
208.226950,1468,^,0.765938,0.343368,0.868618,0.877249,0.242347,9.658895449476e-08,2.412217686498e-06,,,0.008788,0.981375,-0.005606
208.368794,1469,^,0.800031,0.316963,0.872889,0.880968,0.236640,1.064168635037e-07,2.412243277726e-06,,,0.008843,0.980886,-0.005707
208.510638,1470,^,0.831502,0.287173,0.877182,0.884724,0.230828,1.161211660429e-07,2.412263985493e-06,,,0.008855,0.980150,-0.005813
208.652482,1471,^,0.860016,0.254257,0.881495,0.888517,0.224906,1.255990294221e-07,2.412280862375e-06,,,0.008851,0.979205,-0.005922
208.794326,1472,^,0.885261,0.218511,0.885829,0.892347,0.218871,1.347684225950e-07,2.412295152435e-06,,,0.008869,0.978128,-0.006035
208.936170,1473,^,0.906957,0.180258,0.890185,0.896215,0.212719,1.435734847680e-07,2.412308246015e-06,,,0.008951,0.977047,-0.006152
209.078014,1474,^,0.924855,0.139851,0.894562,0.900121,0.206444,1.519891380985e-07,2.446748341429e-06,,,0.009145,0.976146,-0.006275
209.219858,1475,^,0.938741,0.097667,0.898961,0.904066,0.200042,1.600247327208e-07,2.760497906117e-06,,,0.009503,0.975644,-0.006402
209.361702,1476,^,0.948439,0.054104,0.903382,0.908049,0.193506,1.677265440786e-07,3.170173375160e-06,,,0.010080,0.975742,-0.006535
209.503546,1477,^,0.953811,0.009578,0.907824,0.912072,0.186832,1.751789823479e-07,3.583092646213e-06,,,0.010928,0.976545,-0.006675
209.645390,1478,^,0.954762,0.035481,0.912288,0.916135,0.180011,1.797505309046e-07,3.997067451736e-06,,,0.011573,0.977150,-0.006821
209.787234,1479,^,0.951239,0.080635,0.916774,0.920237,0.173037,1.939410872927e-07,4.409995820602e-06,,,0.011944,0.976325,-0.006974
209.929078,1480,^,0.943233,0.125439,0.921282,0.924380,0.165902,2.090666057514e-07,4.819721638289e-06,,,0.012121,0.975322,-0.007135
210.070922,1481,^,0.930778,0.169448,0.925812,0.928564,0.158596,2.252285509181e-07,5.224177181057e-06,,,0.012174,0.974188,-0.007306
210.212766,1482,^,0.913953,0.212220,0.930364,0.932789,0.151110,2.425291873946e-07,5.513308634436e-06,,,0.012172,0.973012,-0.007487
210.354610,1483,^,0.892882,0.253321,0.934939,0.937056,0.143431,2.610681856159e-07,5.777910889306e-06,,,0.012173,0.971912,-0.007679
210.496454,1484,^,0.867729,0.292331,0.939536,0.941364,0.135547,2.809391081546e-07,5.400799392998e-06,,,0.012225,0.971023,-0.007884
210.638298,1485,^,0.838703,0.328843,0.944156,0.945716,0.127442,3.022259093939e-07,5.079222973329e-06,,,0.012366,0.970469,-0.008105
210.780142,1486,^,0.806052,0.362473,0.948799,0.950110,0.119099,3.249995856412e-07,4.836977602230e-06,,,0.012622,0.970339,-0.008343
210.921986,1487,^,0.770062,0.392861,0.953465,0.954547,0.110498,3.493151115426e-07,4.628517018005e-06,,,0.013006,0.970660,-0.008602
211.063830,1488,^,0.731055,0.419676,0.958153,0.959029,0.101612,3.752087920177e-07,4.425985606036e-06,,,0.013519,0.971394,-0.008886
