t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
67.801418,956,^,0.703407,0.479972,1.042588,1.043495,-0.021519,4.804274474594e-08,1.196077934308e-07,7.022,0.008780,0.021982,0.994516,-0.000638,0.015858,0.008780,0.000000,0.000000
67.872340,957,^,0.679946,0.489918,1.043839,1.044800,-0.022158,4.795062678928e-08,1.188571407997e-07,7.050,0.014077,0.022000,0.994505,-0.000639,0.022578,0.014077,0.000000,0.000000
67.943262,958,^,0.655983,0.498722,1.045092,1.046108,-0.022798,4.774769339395e-08,1.181342105682e-07,7.022,0.017291,0.022016,0.994496,-0.000640,0.029832,0.017291,0.000000,0.000000
68.014184,959,^,0.631577,0.506357,1.046346,1.047419,-0.023439,4.746566939093e-08,1.167233921604e-07,7.050,0.021416,0.022031,0.994487,-0.000641,0.030036,0.021416,0.000000,0.000000
68.085106,960,^,0.606786,0.512800,1.047601,1.048734,-0.024082,4.713625733931e-08,1.163146386524e-07,7.022,0.023439,0.022043,0.994479,-0.000642,0.036514,0.023439,0.000000,0.000000
68.156028,961,^,0.581671,0.518031,1.048858,1.050052,-0.024725,4.678960669216e-08,1.150656987129e-07,7.050,0.026351,0.022052,0.994473,-0.000644,0.038264,0.026351,0.000000,0.000000
68.226950,962,^,0.556293,0.522032,1.050117,1.051373,-0.025370,4.645286566789e-08,1.150656987129e-07,7.022,0.027145,0.022059,0.994467,-0.000645,0.044036,0.027145,0.000000,0.000000
68.297872,963,^,0.530713,0.524791,1.051377,1.052697,-0.026016,4.614887668640e-08,1.146832412719e-07,7.050,0.028812,0.022062,0.994464,-0.000646,0.039977,0.028812,0.000000,0.000000
68.368794,964,^,0.504995,0.526296,1.052639,1.054024,-0.026663,4.589507073702e-08,1.142325755383e-07,7.022,0.028353,0.022061,0.994461,-0.000647,0.043506,0.028353,0.000000,0.000000
68.439716,965,^,0.479201,0.526541,1.053903,1.055355,-0.027311,4.570260829080e-08,1.129505329021e-07,7.050,0.028760,0.022057,0.994460,-0.000648,0.041176,0.028760,0.000000,0.000000
68.510638,966,^,0.453394,0.525521,1.055168,1.056689,-0.027961,4.557580464038e-08,1.122335511096e-07,7.022,0.027035,0.022049,0.994461,-0.000650,0.044090,0.027035,0.000000,0.000000
68.581560,967,^,0.427639,0.523237,1.056434,1.058027,-0.028612,4.551186621428e-08,1.120177621352e-07,7.050,0.026178,0.022038,0.994463,-0.000651,0.036058,0.026178,0.000000,0.000000
68.652482,968,^,0.401999,0.519692,1.057703,1.059367,-0.029264,4.550095190428e-08,1.117820637100e-07,7.022,0.023190,0.022024,0.994466,-0.000652,0.036345,0.023190,0.000000,0.000000
68.723404,969,^,0.376537,0.514891,1.058972,1.060711,-0.029917,4.552656025246e-08,1.117182333496e-07,7.050,0.021080,0.022007,0.994471,-0.000653,0.030553,0.021080,0.000000,0.000000
68.794326,970,^,0.351317,0.508844,1.060244,1.062059,-0.030571,4.556622998507e-08,1.103546802265e-07,7.022,0.016843,0.021987,0.994477,-0.000654,0.029938,0.016843,0.000000,0.000000
68.865248,971,^,0.326401,0.501566,1.061517,1.063409,-0.031227,4.559252838568e-08,1.094698412514e-07,7.050,0.013502,0.021965,0.994484,-0.000656,0.018038,0.013502,0.000000,0.000000
68.936170,972,^,0.301851,0.493071,1.062792,1.064763,-0.031884,4.557428989058e-08,1.081815537569e-07,7.022,0.008047,0.021941,0.994492,-0.000657,0.015674,0.008047,0.000000,0.000000
69.007092,973,^,0.277730,0.483380,1.064068,1.066120,-0.032542,4.547805655619e-08,1.073318965512e-07,7.050,0.003513,0.021916,0.994501,-0.000658,0.009209,0.003513,0.000000,0.000000
69.078014,974,^,0.254096,0.472517,1.065346,1.067481,-0.033201,4.526966313365e-08,1.060246046629e-07,7.050,0.006836,0.021890,0.994511,-0.000659,0.011842,0.006836,0.000000,0.000000
69.148936,975,^,0.231011,0.460508,1.066625,1.068845,-0.033861,4.491590276288e-08,1.040528447495e-07,7.022,0.012509,0.021865,0.994521,-0.000661,0.022419,0.012509,0.000000,0.000000
69.219858,976,^,0.208532,0.447384,1.067907,1.070212,-0.034523,4.438620505819e-08,1.023205183624e-07,7.050,0.020259,0.021841,0.994531,-0.000662,0.033285,0.020259,0.000000,0.000000
69.290780,977,^,0.186715,0.433179,1.069189,1.071583,-0.035186,4.365425679364e-08,1.010949623675e-07,7.022,0.027007,0.021818,0.994540,-0.000663,0.039208,0.027007,0.000000,0.000000
69.361702,978,^,0.165617,0.417931,1.070474,1.072957,-0.035850,4.269949659835e-08,9.895564378848e-08,7.050,0.035806,0.021798,0.994550,-0.000664,0.052712,0.035806,0.000000,0.000000
69.432624,979,^,0.145291,0.401682,1.071760,1.074334,-0.036516,4.150841901751e-08,9.622285393027e-08,7.022,0.043549,0.021781,0.994559,-0.000665,0.064551,0.043549,0.000000,0.000000
69.503546,980,^,0.125789,0.384479,1.073047,1.075715,-0.037183,4.007562984893e-08,9.396048692940e-08,7.050,0.053310,0.021768,0.994567,-0.000667,0.080383,0.053310,0.000000,0.000000
69.574468,981,^,0.107162,0.366371,1.074336,1.077099,-0.037851,3.840460358232e-08,9.212395700066e-08,7.022,0.061950,0.021760,0.994574,-0.000668,0.088007,0.061950,0.000000,0.000000
69.645390,982,^,0.089456,0.347415,1.075627,1.078487,-0.038520,3.650810469155e-08,9.109372542634e-08,7.050,0.072566,0.021758,0.994579,-0.000669,0.104714,0.072566,0.000000,0.000000
69.716312,983,^,0.072719,0.327674,1.076920,1.079878,-0.039190,3.440824699779e-08,8.984984159372e-08,7.022,0.081983,0.021763,0.994583,-0.000670,0.118485,0.081983,0.000000,0.000000
69.787234,984,^,0.056994,0.307217,1.078214,1.081273,-0.039862,3.213617875724e-08,8.736229915002e-08,7.050,0.093324,0.021774,0.994584,-0.000672,0.137399,0.093324,0.000000,0.000000
69.858156,985,^,0.042322,0.286123,1.079510,1.082671,-0.040535,2.973139482142e-08,8.542505680401e-08,7.022,0.103369,0.021794,0.994583,-0.000673,0.146412,0.103369,0.000000,0.000000
69.929078,986,^,0.028742,0.264484,1.080807,1.084072,-0.041209,2.724069026562e-08,8.526716052587e-08,7.050,0.115264,0.021823,0.994580,-0.000674,0.165143,0.115264,0.000000,0.000000
70.000000,987,^,0.016290,0.242410,1.082106,1.085477,-0.041884,2.471678103602e-08,8.502551956662e-08,7.022,0.125735,0.021860,0.994574,-0.000675,0.180156,0.125735,0.000000,0.000000
70.070922,988,^,0.004999,0.220037,1.083407,1.086885,-0.042561,2.221662455053e-08,8.482510405719e-08,7.050,0.137938,0.021907,0.994565,-0.000677,0.200981,0.137938,0.000000,0.000000
70.141844,989,^,0.000000,0.196540,1.074482,1.077256,-0.037926,2.020990779600e-08,8.479518176524e-08,7.022,0.149524,0.021967,0.994564,0.004635,0.211015,0.149524,0.000000,0.000000
70.212766,990,^,0.000000,0.172859,1.058074,1.059761,-0.029455,2.018802305565e-08,8.465234887091e-08,7.050,0.161921,0.022036,0.994537,0.008471,0.231785,0.161921,0.000000,0.000000
70.283688,991,^,0.000000,0.150399,1.044260,1.045239,-0.022373,2.016367103119e-08,8.449514501585e-08,7.022,0.172275,0.022112,0.994508,0.007082,0.246655,0.172275,0.000000,0.000000
70.354610,992,^,0.000000,0.129500,1.032996,1.033541,-0.016633,2.013357047977e-08,8.441929046493e-08,7.050,0.183121,0.022192,0.994476,0.005740,0.265482,0.183121,0.000000,0.000000
70.425532,993,^,0.000000,0.110780,1.024250,1.024544,-0.012198,2.009332118169e-08,8.406060630405e-08,7.022,0.191285,0.022273,0.994440,0.004435,0.270317,0.191285,0.000000,0.000000
70.496454,994,^,0.000000,0.095287,1.017997,1.018159,-0.009039,2.003956266127e-08,8.352417694475e-08,7.050,0.198916,0.022349,0.994405,0.003159,0.284758,0.198916,0.000000,0.000000
70.567376,995,^,0.000000,0.084623,1.014221,1.014322,-0.007136,1.997908913433e-08,8.321172608275e-08,7.022,0.202238,0.022410,0.994379,0.001903,0.289915,0.202238,0.000000,0.000000
70.638298,996,^,0.000000,0.080607,1.012912,1.012995,-0.006477,1.994343204150e-08,8.302002284245e-08,7.050,0.203236,0.022445,0.994379,0.000659,0.295386,0.203236,0.000000,0.000000
70.709220,997,^,0.000000,0.084156,1.014065,1.014164,-0.007057,1.997226688466e-08,8.272221269338e-08,7.022,0.198978,0.022450,0.994404,-0.000581,0.282465,0.198978,0.000000,0.000000
70.780142,998,^,0.001201,0.094338,1.015283,1.015400,-0.007670,2.027962516617e-08,8.243425244544e-08,7.050,0.193357,0.022428,0.994441,-0.000613,0.276302,0.193357,0.000000,0.000000
70.851064,999,^,0.003635,0.109273,1.016502,1.016638,-0.008285,2.090950748777e-08,8.180481916303e-08,7.022,0.184331,0.022388,0.994476,-0.000614,0.263680,0.184331,0.000000,0.000000
70.921986,1000,^,0.007298,0.127217,1.017722,1.017879,-0.008900,2.182804600654e-08,8.048306964440e-08,7.050,0.175717,0.022340,0.994505,-0.000615,0.255031,0.175717,0.000000,0.000000
70.992908,1001,^,0.012184,0.146961,1.018944,1.019123,-0.009517,2.301262805423e-08,7.961255335024e-08,7.022,0.164875,0.022289,0.994529,-0.000617,0.233735,0.164875,0.000000,0.000000
71.063830,1002,^,0.018285,0.167738,1.020168,1.020371,-0.010134,2.443973046340e-08,7.932583975402e-08,7.050,0.155244,0.022239,0.994547,-0.000618,0.221950,0.155244,0.000000,0.000000
71.134752,1003,^,0.025588,0.189061,1.021393,1.021621,-0.010753,2.607918103289e-08,7.890079506806e-08,7.022,0.143839,0.022192,0.994562,-0.000619,0.206737,0.143839,0.000000,0.000000
