t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
174.113475,2455,^,0.576997,0.127337,0.297612,0.544286,0.648183,3.740196208025e-10,4.139795925634e-10,7.050,0.066537,0.002051,0.994200,-0.000112,0.095773,0.066537,0.000000,0.000000
174.184397,2456,^,0.583318,0.123515,0.297978,0.544396,0.648070,3.707198159657e-10,4.145038744346e-10,7.022,0.066301,0.002057,0.994221,-0.000113,0.116668,0.066301,0.000000,0.000000
174.255319,2457,^,0.589450,0.119378,0.298345,0.544505,0.647957,3.658969667636e-10,4.150444605692e-10,7.050,0.070661,0.002061,0.994235,-0.000113,0.124689,0.070661,0.000000,0.000000
174.326241,2458,^,0.595377,0.114937,0.298713,0.544615,0.647844,3.594602540515e-10,4.161660848227e-10,7.022,0.070065,0.002065,0.994244,-0.000113,0.096068,0.070065,0.000000,0.000000
174.397163,2459,^,0.601083,0.110202,0.299081,0.544725,0.647731,3.513628929784e-10,4.183680113728e-10,7.050,0.074134,0.002067,0.994248,-0.000113,0.106388,0.074134,0.000000,0.000000
174.468085,2460,^,0.606554,0.105184,0.299449,0.544835,0.647617,3.416076902558e-10,4.197269874928e-10,7.022,0.073158,0.002069,0.994245,-0.000114,0.127108,0.073158,0.000000,0.000000
174.539007,2461,^,0.611776,0.099894,0.299818,0.544945,0.647503,3.302509070586e-10,4.224814793553e-10,7.050,0.076918,0.002070,0.994237,-0.000114,0.132644,0.076918,0.000000,0.000000
174.609929,2462,^,0.616735,0.094345,0.300187,0.545056,0.647389,3.174042263494e-10,4.277136882327e-10,7.022,0.075546,0.002070,0.994223,-0.000114,0.103726,0.075546,0.000000,0.000000
174.680851,2463,^,0.621419,0.088550,0.300557,0.545167,0.647274,3.032346939839e-10,4.296272686078e-10,7.050,0.078982,0.002069,0.994203,-0.000115,0.113084,0.078982,0.000000,0.000000
174.751773,2464,^,0.625815,0.082522,0.300927,0.545278,0.647159,2.879625796923e-10,4.297457184822e-10,7.022,0.077202,0.002068,0.994178,-0.000115,0.133710,0.077202,0.000000,0.000000
174.822695,2465,^,0.629912,0.076276,0.301297,0.545390,0.647044,2.718571839914e-10,4.332954798443e-10,7.050,0.080302,0.002067,0.994147,-0.000115,0.136551,0.080302,0.000000,0.000000
174.893617,2466,^,0.633698,0.069826,0.301668,0.545502,0.646929,2.552306971644e-10,4.387056635580e-10,7.022,0.078104,0.002066,0.994111,-0.000115,0.107242,0.078104,0.000000,0.000000
174.964539,2467,^,0.637165,0.063189,0.302040,0.545614,0.646813,2.384302935098e-10,4.421345201172e-10,7.050,0.080862,0.002066,0.994070,-0.000116,0.115549,0.080862,0.000000,0.000000
175.035461,2468,^,0.640302,0.056379,0.302412,0.545727,0.646697,2.218287150447e-10,4.426778041215e-10,7.022,0.078241,0.002066,0.994025,-0.000116,0.136149,0.078241,0.000000,0.000000
175.106383,2469,^,0.643101,0.049414,0.302784,0.545839,0.646581,2.058136609133e-10,4.387443014957e-10,7.050,0.080652,0.002066,0.993976,-0.000116,0.136200,0.080652,0.000000,0.000000
175.177305,2470,^,0.645554,0.042309,0.303157,0.545952,0.646464,1.907763493485e-10,4.330429229710e-10,7.022,0.077606,0.002068,0.993923,-0.000117,0.106425,0.077606,0.000000,0.000000
175.248227,2471,^,0.647655,0.035083,0.303531,0.546065,0.646347,1.770996560755e-10,4.286015272547e-10,7.050,0.079671,0.002072,0.993868,-0.000117,0.113634,0.079671,0.000000,0.000000
175.319149,2472,^,0.649396,0.027753,0.303905,0.546179,0.646230,1.651462549187e-10,4.229597208030e-10,7.022,0.076202,0.002077,0.993810,-0.000117,0.134286,0.076202,0.000000,0.000000
175.390071,2473,^,0.650774,0.020336,0.304279,0.546293,0.646112,1.552471920639e-10,4.145440886023e-10,7.050,0.077924,0.002083,0.993752,-0.000118,0.131558,0.077924,0.000000,0.000000
175.460993,2474,^,0.651784,0.012851,0.304654,0.546407,0.645994,1.476913145442e-10,4.091192182712e-10,7.022,0.074038,0.002092,0.993693,-0.000118,0.101253,0.074038,0.000000,0.000000
175.531915,2475,^,0.652422,0.005315,0.305029,0.546521,0.645876,1.427159463051e-10,4.047823601553e-10,7.050,0.075424,0.002104,0.993635,-0.000118,0.107363,0.075424,0.000000,0.000000
